6
298 928
65 161 20
468 747 80
819 680 6
130 827 28
923 244 12
975 116 78
156 393 25
819 826 30
858 161 70
169 489 74
221 11 24
611 738 16
260 678 62
910 17 44
312 794 59
585 555 53
923 860 58
169 161 48
13 183 38
312 950 77
715 196 24
650 59 19
325 769 54
871 107 74
429 1 25
91 646 23
728 979 50
741 349 62
234 449 27
1040 796 12
858 467 29
819 781 52
741 393 6
819 126 41
481 577 60
819 184 37
533 998 59
195 274 25
858 265 15
195 524 50
754 922 78
416 11 44
793 177 56
819 692 76
832 1037 40
91 393 24
767 104 3
689 843 80
442 968 17
429 337 24
572 175 73
351 259 58
260 599 17
468 717 26
793 444 71
832 979 9
377 636 49
520 798 45
546 420 3
26 774 26
442 139 1
962 964 74
676 334 62
832 363 16
507 1048 33
130 664 53
52 242 32
234 249 43
910 998 31
39 406 82
481 670 81
1014 958 51
104 908 59
234 77 27
741 226 2
767 920 33
208 1019 65
832 850 25
494 462 66
143 877 57
858 931 44
806 196 63
338 990 75
1027 415 7
988 24 31
312 772 33
481 385 67
715 188 18
377 60 77
208 381 15
1066 134 26
234 454 30
364 969 11
962 231 81
455 973 25
1001 40 48
286 487 47
429 744 35
325 1047 52
806 262 29
351 393 60
104 987 64
715 149 15
221 312 70
689 478 63
13 453 73
39 791 68
299 167 35
936 88 49
507 978 7
676 442 15
598 110 30
1027 633 32
442 23 24
507 595 52
975 303 23
91 598 17
858 403 18
689 815 60
104 230 28
377 982 38
429 916 75
728 471 15
728 317 16
1 669 60
1 249 9
819 1070 81
1053 1042 19
494 117 45
910 597 74
468 1009 13
767 321 11
221 704 3
481 51 15
390 531 32
377 614 74
1027 213 73
1 33 72
260 147 80
377 418 60
962 834 1
819 743 39
377 833 74
676 798 79
520 628 45
247 752 55
780 174 11
780 745 28
208 567 1
130 1042 2
91 509 8
377 949 44
299 475 66
1040 191 18
91 868 42
429 1023 55
247 641 60
689 699 32
585 829 65
91 663 78
1040 494 55
364 901 38
741 103 38
312 38 38
377 139 78
117 794 44
1001 77 78
13 32 21
624 556 19
273 83 9
598 767 46
780 522 35
390 338 13
1053 74 31
247 828 31
793 302 10
559 149 81
468 767 37
78 793 5
494 326 14
806 306 23
312 743 42
520 555 28
715 733 51
806 860 22
1014 981 60
975 420 27
793 711 32
1066 526 68
78 477 40
754 918 38
416 565 80
143 216 78
156 721 78
1027 448 81
767 574 5
234 729 4
611 308 47
585 118 10
286 780 9
52 724 13
156 669 26
611 324 22
819 148 42
52 801 36
1014 71 35
962 614 9
1 471 6
1027 298 69
689 855 40
910 43 13
546 218 6
182 871 50
767 198 82
117 549 11
429 631 28
624 1061 33
1053 274 79
1 1019 1
494 1066 10
91 362 58
52 931 28
1027 1021 33
234 42 28
910 267 59
1001 932 56
403 480 27
91 626 45
533 968 30
338 661 48
702 777 23
156 133 79
13 156 73
325 632 8
1040 58 74
702 593 11
260 931 32
338 718 45
338 391 74
1040 524 62
455 285 66
1 2 24
1066 568 63
832 615 24
767 374 64
117 431 3
117 797 41
117 176 50
715 934 72
624 900 57
455 505 65
1 495 41
156 338 44
78 75 37
546 551 57
949 1002 61
299 219 8
286 736 56
130 637 2
1027 506 71
416 766 53
78 41 43
598 625 6
377 573 49
312 595 42
546 519 36
325 239 77
156 857 38
897 628 55
741 1012 82
507 681 63
988 98 15
273 621 9
156 1063 78
208 578 44
52 231 11
819 561 24
468 435 44
949 719 26
845 805 66
364 235 28
195 44 60
338 310 32
78 503 58
104 103 74
637 937 41
390 770 10
104 789 75
221 525 18
65 104 1
819 138 44
299 1053 78
507 326 72
780 713 8
312 628 20
494 602 19
884 971 27
910 425 49
169 606 25
650 836 9
429 1022 75
962 1074 78
169 227 39
858 223 75
1053 127 22
351 601 60
585 323 1
1014 427 50
585 909 53
715 330 57
988 303 12
819 814 70
1 43 24
663 591 5
572 729 70
39 1068 55
832 498 13
624 305 11
338 511 14
858 216 51
416 472 30
975 735 28
52 204 49
169 809 9
325 106 71
832 245 29
962 118 37
26 446 54
572 622 61
858 15 9
572 136 57
1014 959 68
364 829 29
312 360 11
676 596 81
299 318 6
624 26 45
429 58 8
325 790 9
689 223 18
949 781 66
559 63 14
312 345 7
455 851 36
702 31 75
585 942 31
468 267 4
910 442 62
403 783 31
533 183 25
689 860 38
689 132 82
26 1061 77
13 235 39
741 673 77
195 537 24
962 961 24
208 613 15
312 358 62
364 689 2
611 45 48
1 338 10
299 228 73
390 453 25
715 894 23
533 125 75
273 888 16
507 258 81
858 646 37
923 343 28
988 652 80
650 109 52
377 486 31
559 93 9
1 799 75
949 275 15
624 889 82
377 778 50
169 453 53
858 745 29
767 473 55
429 935 24
195 130 30
1014 539 28
676 51 65
988 500 70
351 148 69
819 861 35
338 1004 15
1027 945 25
1040 646 37
611 213 34
897 489 4
780 215 31
884 658 41
702 384 57
468 257 18
455 637 56
299 74 11
481 989 9
52 10 56
949 616 21
169 720 73
442 250 53
52 812 72
195 400 77
91 1064 37
481 1059 48
819 680 11
520 997 70
351 553 69
1001 781 67
286 417 77
403 102 44
364 168 59
1066 112 4
975 638 25
65 674 10
260 127 53
858 916 78
832 379 5
624 972 56
702 848 51
182 463 37
481 68 15
650 832 16
65 27 29
351 471 60
598 699 7
741 291 50
702 315 76
754 458 74
1040 73 24
546 762 12
559 204 52
1 79 63
663 824 81
26 501 35
143 372 81
442 470 82
156 746 59
767 278 55
728 841 81
832 294 3
546 820 28
208 665 6
91 70 65
871 793 78
858 665 25
325 206 12
1066 1053 76
104 515 9
91 47 52
52 956 37
624 477 36
520 163 1
455 459 67
988 1005 62
351 1052 68
767 947 74
312 729 4
234 713 56
130 62 58
507 674 14
754 163 44
338 460 47
715 376 34
624 1070 46
39 1063 47
286 491 26
1 921 53
1001 831 14
728 1061 8
533 653 50
689 880 41
78 350 57
793 921 35
923 220 55
520 24 18
325 850 48
728 983 25
104 595 51
221 809 19
793 673 64
377 47 37
715 172 23
728 182 65
871 231 72
104 324 45
923 281 55
442 795 77
364 294 53
299 518 48
26 151 61
1 1016 70
702 483 73
1014 114 68
949 631 77
234 270 35
1001 624 12
897 85 40
468 188 58
1014 688 53
481 510 23
884 562 32
663 976 79
338 910 13
572 24 69
663 842 69
910 544 18
13 824 18
377 1070 34
234 147 25
78 550 13
676 741 13
143 250 12
377 771 24
949 467 7
559 521 44
208 536 78
819 96 56
260 588 29
1066 658 20
13 114 5
325 732 33
52 608 63
338 51 70
26 370 75
624 1023 15
611 905 40
715 818 45
208 461 42
221 1017 40
325 799 59
429 414 68
910 697 19
780 528 68
910 179 76
442 971 15
793 328 24
208 250 74
260 689 72
598 1059 30
364 926 36
923 739 53
507 628 4
286 168 57
325 507 20
13 708 43
247 638 73
364 462 32
611 879 61
182 146 5
468 307 82
741 480 26
949 94 31
299 869 72
247 491 70
702 850 19
364 386 79
1040 994 50
208 466 54
130 698 60
104 64 11
195 947 18
676 17 72
390 651 82
442 28 33
546 870 62
390 490 73
650 947 42
351 501 55
702 894 50
169 411 71
936 552 56
741 394 26
169 1045 56
1001 650 61
728 1077 18
897 654 77
845 1044 70
780 511 41
65 66 15
390 318 75
650 518 78
273 888 57
234 146 53
403 861 19
949 1064 32
221 779 13
91 1048 45
1 716 66
702 899 74
221 220 27
143 120 21
598 342 62
676 739 32
546 429 1
676 885 69
611 876 82
1066 178 38
780 874 78
806 418 18
312 542 25
741 260 17
247 975 81
702 347 7
351 947 27
390 898 69
169 149 13
884 453 72
624 857 11
923 816 66
975 954 43
117 1075 9
728 960 30
507 1074 64
416 565 31
520 136 74
533 10 9
741 530 43
1001 849 37
26 369 39
1 600 19
533 611 26
715 201 71
767 681 4
897 904 53
1 149 33
520 780 38
429 151 7
585 211 35
26 154 6
871 803 4
260 29 81
455 1037 23
988 645 38
533 34 54
845 1028 71
910 813 47
507 375 67
780 184 49
754 700 61
325 310 65
949 821 55
598 1053 63
663 1016 14
364 768 24
767 412 71
715 985 27
351 812 7
910 534 2
871 234 20
390 1022 75
468 469 17
1066 633 38
364 411 45
858 373 46
312 399 79
598 485 37
143 589 11
949 699 22
559 592 24
832 24 61
767 242 18
598 114 57
1066 1020 17
117 95 41
598 105 67
1053 211 71
351 84 47
611 452 10
845 21 24
377 665 66
195 927 2
26 466 27
117 1032 34
832 652 48
962 520 11
325 79 50
26 305 35
1 721 9
585 402 43
546 274 5
26 79 40
494 872 29
338 609 44
377 121 80
1001 944 18
468 352 38
1014 1026 36
741 123 5
1 631 81
780 43 65
78 1067 48
364 752 20
130 392 69
429 634 54
897 399 64
832 100 11
1027 368 44
39 473 39
637 614 35
260 354 49
533 603 45
494 346 32
819 598 33
715 825 3
416 352 11
624 1050 22
1053 705 66
429 17 45
91 836 63
351 52 8
858 966 50
169 191 27
442 321 70
455 633 31
728 113 41
884 558 27
494 86 81
637 914 62
637 404 78
26 815 14
520 976 55
364 796 54
780 1041 82
1066 458 36
741 820 6
650 359 47
520 129 36
1027 770 72
819 644 31
273 81 30
403 1032 66
637 963 9
195 1056 64
429 353 35
377 804 82
936 628 25
260 807 67
663 1007 44
819 544 76
559 1045 80
26 256 9
611 26 46
416 376 40
234 290 65
533 534 54
819 76 25
104 983 63
351 723 3
364 131 62
949 651 55
143 109 41
663 488 60
234 1028 77
819 816 14
1 134 60
715 478 25
156 945 59
65 827 23
403 137 9
13 441 30
819 729 8
481 357 10
871 882 31
650 983 30
351 985 12
156 1038 64
377 549 41
780 722 64
286 873 49
494 265 61
936 979 79
1040 179 33
442 477 53
871 40 82
858 90 9
65 437 47
351 689 82
234 711 33
949 1001 6
1 835 80
299 604 33
585 656 54
182 580 66
351 227 19
975 304 65
689 1041 47
156 468 26
793 468 74
572 840 38
390 515 15
533 847 35
130 569 75
533 627 23
559 1021 58
546 74 50
676 1022 16
923 690 1
221 23 14
611 344 29
286 452 34
208 884 32
1066 876 10
260 747 54
858 144 64
871 402 79
806 282 72
650 899 80
702 1025 25
507 1050 1
338 348 68
1027 571 41
1014 1058 21
455 173 37
234 737 21
429 693 54
754 139 23
65 510 73
13 583 64
871 288 50
663 587 17
507 472 33
442 221 59
429 609 36
780 42 2
442 1004 12
156 806 77
949 74 76
546 645 26
156 548 4
520 15 72
728 260 39
975 731 45
455 1047 51
598 157 38
923 188 37
676 524 25
234 475 33
949 62 80
117 810 60
481 1049 62
442 120 78
871 350 15
299 394 78
715 740 46
988 132 3
572 26 23
13 673 31
1066 296 39
481 796 53
507 539 50
975 319 5
663 415 3
117 604 47
26 149 82
1053 668 50
819 562 44
104 216 67
260 932 1
637 534 32
221 1012 33
598 732 60
39 969 46
819 64 51
650 1030 73
871 512 43
806 395 12
273 696 23
143 469 26
1014 147 45
988 964 42
845 1009 15
871 886 23
1 1033 38
741 1002 13
741 720 17
715 906 35
117 1022 24
130 402 45
572 157 29
871 278 38
104 605 11
884 218 6
637 444 9
494 783 24
390 776 26
468 477 7
897 750 35
78 739 22
1053 660 16
195 651 30
182 2 17
1053 735 46
715 766 78
676 394 2
91 588 59
676 230 37
130 318 31
988 407 38
143 299 3
780 11 3
533 514 29
286 277 45
559 286 65
143 594 19
741 562 79
689 769 37
702 449 24
429 415 38
364 369 59
611 55 14
949 784 17
143 283 49
702 654 16
468 608 47
559 1070 55
325 1053 75
715 201 36
260 669 79
130 987 4
169 647 28
910 341 9
624 632 63
195 172 39
520 614 37
117 740 41
936 562 8
845 164 24
117 228 25
442 636 56
1053 317 16
923 1010 76
1 524 52
494 780 26
377 577 19
650 408 74
845 758 19
897 313 72
715 890 32
455 592 36
975 96 7
13 565 66
52 102 26
429 1040 36
793 468 36
377 79 29
975 360 15
130 219 9
637 961 42
871 292 28
403 696 44
299 929 54
351 1038 29
832 150 70
52 466 40
221 9 9
1053 870 9
975 868 17
975 12 37
676 243 76
754 1050 68
364 384 17
559 114 33
611 479 4
1 8 70
13 513 61
637 571 59
793 1046 12
13 887 45
182 311 9
78 1002 42
650 608 11
1027 155 23
468 905 10
78 9 17
975 88 72
143 684 72
871 429 76
403 719 11
1027 706 47
936 279 46
637 952 81
637 219 56
377 863 78
1001 771 29
741 962 8
897 202 13
325 829 65
312 271 70
377 709 49
52 216 2
858 795 19
429 523 77
169 707 32
247 81 21
468 259 73
26 1042 40
676 686 4
1027 672 36
611 270 43
702 329 33
780 514 5
780 465 26
871 253 37
52 588 37
481 35 64
65 768 57
689 923 9
533 1034 17
832 47 36
234 1006 61
611 888 3
455 90 39
260 905 44
897 321 32
546 21 73
390 71 21
520 42 64
936 505 39
949 484 53
741 265 77
1040 110 59
1 929 60
780 1 29
260 673 33
39 809 71
195 262 51
702 739 72
455 471 20
988 500 12
936 46 52
1001 370 28
221 615 13
39 296 30
520 1069 41
1066 788 32
234 304 64
845 120 15
572 64 35
754 478 56
624 274 17
65 257 50
715 767 56
858 842 80
806 945 22
559 766 48
273 5 24
416 814 72
312 996 7
884 971 18
598 258 1
468 789 55
429 683 66
858 219 3
1001 479 61
1027 485 16
338 636 10
806 329 58
559 36 66
221 59 57
793 385 62
845 419 24
754 975 11
546 379 44
715 424 44
611 589 50
390 333 6
871 288 42
962 930 25
1027 354 18
988 23 81
884 351 20
1027 116 81
91 234 23
689 719 44
598 929 14
65 1040 63
1014 1050 32
949 491 30
52 613 77
299 600 37
533 729 21
819 465 74
442 95 45
247 919 78
858 614 54
91 796 62
39 787 2
143 586 30
130 218 3
442 865 9
117 164 55
26 812 60
299 192 54
130 806 47
780 988 22
78 596 80
156 236 18
416 244 63
117 633 9
936 280 27
962 579 57
546 363 51
507 1047 10
572 177 26
598 629 74
325 141 50
520 766 70
676 235 76
1 702 13
208 531 64
780 290 19
1001 130 29
637 208 36
962 64 46
975 836 24
780 15 69
390 120 55
104 547 82
117 262 39
429 804 77
624 887 10
260 924 52
923 59 3
325 447 80
208 178 36
455 939 46
845 710 63
884 529 9
208 881 26
468 212 5
494 681 34
728 902 63
494 679 55
312 432 8
546 915 1
1053 279 12
338 332 41
299 149 68
676 396 6
312 682 47
702 252 15
156 889 73
65 419 40
117 940 69
364 457 23
234 114 3
1014 108 6
676 848 22
117 901 34
585 900 38
247 306 47
26 593 71
676 904 4
1027 831 53
377 210 10
676 785 68
923 636 23
884 792 18
156 997 74
962 192 16
52 798 4
832 585 47
1053 937 69
286 83 8
611 782 54
611 63 20
975 959 28
1053 105 62
299 826 44
546 17 20
1066 954 24
936 493 66
52 234 2
897 110 76
520 355 9
143 229 28
117 862 69
1001 34 25
871 1068 5
195 286 57
442 336 47
65 233 75
702 752 6
702 114 42
793 231 9
767 1056 55
1066 856 56
195 871 4
39 315 30
429 88 1
65 66 58
234 734 3
130 283 8
793 768 69
533 736 30
26 295 33
624 689 48
273 959 17
611 5 30
624 802 48
273 328 2
676 99 44
39 7 16
897 1009 6
702 527 68
325 92 41
988 1029 68
39 556 13
104 1064 25
559 594 63
1053 210 38
325 1070 30
169 58 9
1001 848 7
39 340 52
39 121 77
572 959 4
13 196 35
26 555 32
39 963 74
364 590 30
156 174 23
130 947 68
429 603 42
91 540 59
494 227 49
793 265 47
988 150 79
169 281 55
208 588 60
143 979 2
533 21 69
481 36 48
624 945 77
52 470 48
338 326 39
975 257 18
221 1060 67
494 399 41
728 265 72
611 817 27
546 451 74
429 373 17
585 620 61
247 294 21
767 667 35
143 885 2
1066 759 79
988 727 62
273 35 37
975 23 70
247 232 53
793 436 6
403 33 36
13 460 4
1001 159 23
845 277 18
65 580 65
949 661 41
286 1025 49
429 642 26
936 850 6
689 313 29
845 931 79
351 1015 82
351 626 24
182 813 54
104 848 23
169 97 38
52 307 42
416 239 75
429 940 20
741 594 21
429 572 71
52 790 9
221 702 79
871 436 28
754 826 40
702 809 75
221 728 30
858 420 44
767 1061 65
754 415 9
494 141 16
1027 839 11
195 70 3
65 238 62
117 276 54
1027 331 34
390 351 26
754 572 58
39 683 58
429 409 44
624 893 64
78 391 13
754 514 20
221 695 46
637 804 1
26 1071 71
182 939 34
715 5 61
39 413 59
988 287 33
741 196 52
169 839 41
1014 710 46
1001 745 30
26 676 15
962 60 21
598 381 76
13 268 36
871 665 72
806 61 81
949 144 80
975 315 37
819 69 33
507 811 33
117 380 2
325 777 74
221 197 77
429 100 14
39 314 10
208 757 60
520 807 39
494 561 62
871 170 6
312 406 63
78 27 41
338 1077 23
858 9 64
871 497 49
858 1053 3
806 1000 60
494 89 16
494 636 49
728 680 19
39 661 37
962 988 76
65 232 61
741 702 1
13 125 25
26 605 72
546 341 2
533 191 45
598 168 34
949 247 56
936 1033 75
832 788 67
247 485 46
442 426 30
299 297 10
403 1004 62
559 969 54
247 1026 76
689 483 64
559 21 9
858 21 63
793 42 38
598 184 55
104 550 32
754 199 30
819 999 55
39 824 15
377 879 62
442 635 3
234 689 17
884 444 14
91 1070 59
1066 115 31
832 217 36
780 53 24
91 1061 29
650 222 69
598 871 48
156 1008 77
351 1006 11
247 659 46
481 109 13
221 40 79
754 440 35
637 844 38
780 500 27
325 992 29
884 987 61
104 890 30
585 363 72
923 71 48
260 216 56
156 338 73
78 443 37
338 698 13
832 513 42
351 430 41
988 201 80
286 927 38
1027 713 7
1014 499 58
897 304 21
650 1013 42
728 1044 9
975 732 49
377 673 14
650 86 48
338 1042 63
1014 741 51
312 289 54
533 670 3
13 983 10
663 666 69
520 874 31
429 486 46
26 822 9
169 373 32
832 262 45
689 584 65
598 417 42
702 881 27
377 278 46
260 650 9
195 464 15
1001 330 54
169 429 81
364 317 13
975 43 19
1066 782 79
585 690 4
650 63 21
1066 332 52
416 18 72
910 343 10
962 757 71
767 627 31
117 468 76
169 323 10
117 635 67
949 153 54
793 622 68
988 303 80
663 352 60
13 869 51
988 371 50
871 541 72
455 1076 8
715 524 57
377 745 55
546 59 53
806 949 67
351 603 8
676 663 29
637 658 7
559 1002 39
1001 302 38
832 1015 25
26 251 43
377 775 57
637 731 55
923 1077 9
1014 1046 28
936 925 6
1053 562 47
845 572 35
104 788 2
455 660 20
871 560 67
819 345 70
793 523 71
299 976 6
1040 866 16
169 8 48
299 646 57
130 970 26
949 679 53
195 697 3
1027 962 48
442 752 14
780 472 50
793 340 49
468 827 50
507 428 6
832 248 19
559 947 59
689 274 24
1053 941 37
676 149 63
897 926 23
936 241 47
520 3 49
26 792 45
78 695 28
429 285 49
494 436 67
416 1000 44
910 592 20
299 472 39
429 796 33
923 934 14
169 823 10
104 374 11
117 16 9
260 657 80
130 971 71
650 517 40
455 751 13
845 289 25
299 522 19
728 617 9
663 854 73
546 259 72
182 120 54
1053 750 60
585 399 41
364 607 27
793 721 56
715 573 80
910 805 80
689 867 73
611 692 79
1040 585 51
39 92 27
754 1006 61
169 492 23
650 99 63
91 403 69
52 544 34
1027 520 21
429 309 50
156 752 76
520 862 34
52 923 59
13 328 68
156 54 76
143 1023 47
1066 845 21
819 641 57
871 615 59
728 897 15
234 238 18
1040 274 17
910 905 73
559 975 9
702 294 54
780 2 27
429 308 69
156 225 63
312 591 55
156 321 25
741 989 38
884 499 14
351 331 47
52 733 44
299 18 1
1053 531 65
338 358 53
338 900 60
1040 974 59
312 1075 17
767 452 3
832 408 11
156 284 6
1053 75 5
26 252 26
884 844 21
468 616 23
1014 1011 4
793 991 78
1053 638 70
871 247 72
611 429 37
754 776 68
884 888 66
260 53 59
832 285 66
1001 318 9
286 59 45
884 751 38
364 887 3
26 399 66
520 856 11
104 576 57
1 317 37
1 247 16
1027 904 28
1014 475 64
793 415 11
611 618 20
832 381 15
338 423 49
780 576 7
858 119 60
871 801 34
78 415 14
546 112 35
1014 701 24
325 129 81
117 162 49
429 739 34
1001 916 34
715 329 8
819 533 46
52 209 25
676 738 79
104 127 43
208 314 2
663 200 10
546 154 20
1040 1030 81
559 572 45
39 125 52
897 1037 51
923 346 65
988 438 56
468 790 81
403 91 33
702 827 77
26 736 73
546 204 54
923 60 71
806 845 41
507 170 15
910 79 72
338 613 40
1066 371 2
338 829 81
559 972 13
884 753 80
26 997 56
858 20 78
962 601 26
39 453 22
78 184 68
507 616 7
806 305 39
624 666 61
117 1017 39
806 398 8
416 1073 50
455 825 32
208 414 1
429 475 60
351 787 25
78 737 73
481 206 22
91 583 81
286 874 20
572 815 64
728 858 63
91 98 42
689 668 56
533 494 71
520 384 30
273 553 62
364 646 12
897 197 37
442 890 46
143 846 14
637 941 82
39 225 53
936 773 19
741 490 13
598 983 45
650 758 22
169 527 42
351 622 22
702 293 1
481 1073 82
689 344 32
702 804 39
390 807 51
910 683 78
104 653 41
325 822 71
533 673 19
507 368 35
312 533 4
130 366 4
65 85 17
923 684 18
507 759 29
1014 977 55
65 662 82
338 199 10
325 359 46
286 314 65
364 318 76
715 309 76
611 974 20
611 1053 23
104 428 21
130 1016 19
689 168 35
1066 566 56
260 45 72
663 218 52
104 804 45
1027 739 46
598 83 28
585 853 24
260 252 65
143 208 52
793 392 38
663 810 3
884 462 6
26 636 41
429 539 26
780 1010 64
377 1043 13
260 130 32
143 29 9
104 343 1
871 146 34
702 847 12
221 3 33
468 760 78
572 911 49
156 754 56
741 365 23
39 44 16
208 434 14
169 294 56
416 880 34
624 52 79
403 960 9
182 905 28
26 719 13
624 679 12
923 151 66
676 611 4
819 538 51
702 272 27
273 24 34
585 605 18
533 441 60
117 923 4
806 120 13
247 245 69
520 447 52
988 865 69
637 1033 66
247 133 56
728 979 25
975 621 30
988 1016 28
1001 749 43
585 789 42
715 1004 2
299 645 54
91 1076 19
650 175 46
169 757 1
845 219 42
169 772 74
247 712 40
546 1001 35
962 798 23
858 1000 9
403 70 62
572 1076 77
1014 451 19
533 1007 37
403 877 43
559 788 18
1001 436 58
832 293 65
728 991 61
988 636 3
130 675 7
1066 250 75
676 342 11
195 444 44
481 1069 43
143 362 33
169 575 34
247 859 31
364 598 14
793 19 4
975 805 4
689 193 2
117 798 21
663 818 20
936 65 77
572 608 49
585 277 52
494 1013 12
819 238 66
429 706 8
507 660 51
247 395 53
819 39 54
1027 872 43
754 182 9
104 196 21
429 868 6
221 366 31
897 9 57
975 1009 41
390 481 45
988 722 61
767 587 38
260 339 11
559 232 38
858 835 67
377 787 27
923 615 55
1014 579 18
260 440 28
923 411 56
897 175 81
507 95 19
390 939 47
637 945 66
559 310 2
676 142 14
702 847 44
1053 615 63
962 362 71
403 441 59
676 903 43
845 266 5
923 281 35
637 13 40
338 651 82
195 39 4
182 645 17
546 673 9
143 75 54
598 937 73
455 291 42
806 377 63
468 917 12
247 779 31
117 38 41
39 368 22
533 106 45
143 1032 7
286 501 33
962 489 78
676 332 61
936 916 11
650 317 75
988 233 60
481 714 24
923 624 11
65 586 67
481 316 7
1066 466 7
325 195 24
273 728 50
312 660 52
949 526 81
793 791 20
338 783 59
1027 920 35
481 506 40
650 571 54
169 305 36
338 470 35
338 586 69
468 395 30
494 839 64
585 17 38
689 772 11
247 1025 6
130 695 55
780 824 48
559 1076 25
598 110 12
585 579 28
572 177 75
819 690 9
429 308 32
676 424 48
884 925 50
598 9 68
260 506 45
741 721 68
923 678 14
507 941 37
286 404 53
1040 958 8
728 723 3
559 600 48
13 1073 56
